gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100
0.046087502,-0.242975413,-0.349067521,-0.500349012,0.630561158,0.099849387,0.205643999,-0.252046143,-0.50968667,-0.68037048,0.042281821,0.224441545,0.03653496,0.458826619,-0.79776093,-0.934396006,-0.076610382,-0.338679166,0.003930267,-0.472629392,0.781586588,-0.151700159,-0.564060643,-0.450194876,0.52285451,0.81351885,0.593426535,0.345504977,-0.44790372,0.326066673,-0.467439513,-1.042537076,-0.858665439,0.840212391,-0.093451166,-0.425063465,-0.361187846,-0.361760935,0.520848216,-0.265141299,-0.151370658,0.501749549,0.189677077,-0.6490965,0.023641472,-0.168107004,-0.105811997,0.258539063,0.254707709,-0.249927064,0.625438327,-0.636647331,-0.969072427,0.697511363,-0.796567546,0.714916502,-0.115862154,0.588482885,0.121404703,0.388382052,0.229957592,0.611934604,0.276574213,-0.405963889,-0.411796099,0.684513506,-0.849376358,0.061231781,-0.729522143,0.173407337,-0.834591235,-0.449701662,-0.371560376,-0.501208271,0.383145749,0.430257204,0.590008973,-0.290241717,-0.791310841,0.467891089,-0.113852956,0.212197331,0.000392354,0.270957046,0.068116006,-0.988314315,0.055598903,-0.352838374,0.181888257,0.708215211,0.427760663,0.207220647,-0.557951295,-0.378224239,0.719976749,-0.16444259,-0.367942054,0.170910624,-0.53878452,-0.006267907
-1.228272766,-0.190411086,1.763571952,-0.608119662,1.745262394,-1.552863326,1.185915173,-0.641692754,1.939520829,0.714814187,0.754568696,-2.627423826,0.622053923,1.923457033,0.035374111,-1.464470945,0.299503929,-1.901865163,-1.366709886,-1.681542039,1.828115214,-0.121323028,1.390421462,-1.345973053,-0.071183593,-0.148254168,0.727095224,1.600868736,-2.952078465,-0.485839004,-2.071790758,-1.137417347,-1.320574157,0.868944924,-1.196046003,-1.582503491,-1.709243322,-2.129844394,0.713780861,1.862182621,1.480944941,-0.524093918,-0.191120172,-2.666870083,0.677948717,1.007566818,0.526370653,-2.258277448,-0.698661684,0.823855796,0.847282412,1.804831227,-1.668262546,-0.762487948,-0.734140084,1.624392138,2.273782203,1.459057916,2.669874462,1.836319482,0.139487751,-0.479267609,-2.055297702,0.295370144,-2.000351237,-1.061669946,-2.23214323,-0.677855562,-0.199762119,-0.867311408,-0.698881973,2.303736992,-1.766277709,-0.127451642,-0.437441899,1.815871727,1.074230133,0.87511375,-2.368071187,0.886347613,-0.606742254,-0.699064136,2.212643586,1.272552652,2.186949489,-1.855886844,-2.554183706,0.888039829,2.512716344,1.831530284,1.80275917,-0.486658341,0.145457567,0.418747048,1.373868657,1.243645898,-1.276130067,1.350425381,-2.208882698,-0.058222271
-0.105383247,0.647431153,0.715764143,0.488123123,-0.482038123,-0.443878027,-0.050762251,-0.067774346,1.316763303,1.309458973,-0.268473772,-1.048737636,-0.068570345,-0.101098636,1.431275317,1.093717839,0.397891388,-0.185177916,-0.4684628,0.522057195,-0.575348196,0.45246127,1.280233213,0.039639662,-0.99103906,-1.291735573,-0.871889845,-0.423834724,0.098818705,-0.723268407,0.176995163,1.193526322,0.804580634,-1.061656396,-0.386958996,0.252361782,0.281107995,0.02192344,-0.269929868,0.756356783,0.867752211,-1.055036683,-0.330103802,0.457411886,-0.014555385,0.618521787,0.338494461,-0.981189812,-0.221025635,0.868764939,-0.908251709,1.392404232,0.999010952,-1.446099768,1.159008384,-0.54363933,0.699985143,-0.78305181,0.534223768,-0.417600347,-0.040266872,-0.982273594,-0.778610954,0.789429701,0.358884586,-1.166409873,0.663323503,-0.303250282,1.190124604,-0.819199466,0.869439789,1.254843172,0.192731761,0.539154778,-0.920107986,-0.346182054,-0.883806329,0.813459143,0.53602785,-0.743958043,0.427550446,-0.639026823,0.361563856,-0.250673055,0.197452821,1.006938314,-0.694717239,0.459446191,0.264480581,-0.906261986,-0.448329254,-0.5779554,1.115946756,0.998796421,-1.106817565,0.482855473,-0.030611837,-0.293281717,0.591391743,-0.165231766
-0.766246064,0.811219296,0.169518108,-0.266271259,-0.73843533,-1.558395566,0.635675341,-1.468119341,1.234650161,0.35370438,-0.441786819,-0.275912058,-2.162682182,-1.741308268,1.780167243,2.04783124,1.258497222,1.207595974,-1.216502535,0.141084362,-1.141836686,-0.181564699,1.263132343,-0.095508635,-1.557242642,-1.952088931,-1.63146083,-0.496491888,0.699472427,0.477698846,1.231636266,2.12112007,1.962919153,-2.640049048,0.335416325,2.15662648,1.206340956,0.374278667,-0.490101495,1.150678665,0.205345118,-1.82289395,-2.098654825,3.046889564,-2.509908188,1.33576105,1.083978046,-0.854615197,0.098164285,0.39778406,-1.022756135,1.556692923,1.652072321,-1.30029582,2.702895829,-1.76962538,1.214761352,-0.865788652,0.446601113,-0.551327907,0.627269828,-1.606181105,-1.154163816,2.503326086,3.075627332,0.047759293,1.876975375,-1.013798344,0.682469554,-1.309033378,0.628934243,0.568443407,2.818754682,2.033593915,-0.496465379,-3.091908218,-0.64228354,-0.800428963,2.227164579,-1.894486311,0.558345715,1.105097103,-0.887247891,-2.995645988,-0.661157443,2.106945713,1.298682255,-1.137483701,0.538027842,-1.551867364,-0.968404782,-1.351963353,0.423051323,0.66280632,-2.557251902,-0.647884144,1.233978011,-0.375259102,2.335225048,-0.289612198
1.790887567,2.759439617,-1.387872595,-1.945619496,1.76320848,0.666399424,0.663256854,-2.012447314,-0.079709703,0.182420431,-3.087238415,-0.596585104,-1.29371949,1.281095384,1.194105664,-0.313447652,0.459102183,-2.42359539,-1.546947242,1.09805434,1.793640178,2.513673722,0.762755247,-2.820999623,-1.554843513,1.346011434,0.476830692,-1.334048841,0.257802844,-1.476791524,-0.199090993,-2.138508399,-2.689853255,1.730788933,-2.719237806,-1.649130466,1.361183913,0.155768055,3.087572717,-0.464889807,1.958546902,-1.373745453,1.180538499,-0.404768725,-0.624158923,1.427402335,1.086950615,0.237487378,2.048142197,1.653016607,0.110519953,-0.647290224,-1.237139922,-1.194315294,0.496308034,2.601517153,-0.445014776,-0.79088155,0.574178043,-1.936419765,1.364270016,0.369777468,1.490273751,0.616264639,0.797839447,0.964539316,-2.089169745,-1.092272266,0.890698696,-2.636276197,-2.591669091,-0.212111256,-0.895279403,-2.553807295,-2.122265671,0.337274468,-1.05874636,1.374655772,-2.066249484,-0.36837308,2.937660287,-1.494106036,-0.214205958,-0.313555197,-0.709524913,-1.84947779,-0.216488175,-1.675863874,-0.276040641,-0.936513638,-1.827260648,0.13777633,1.206676435,2.002436488,-1.709855015,0.539459499,-2.631964369,-2.604023735,1.753461659,-0.190724203
-1.896021982,0.141430986,1.624850207,-1.113802567,0.643505659,-1.460648265,1.833846852,0.48354865,-0.537120208,-1.049870621,0.683068126,0.613082267,-1.788326172,-2.576849271,0.534937898,1.863722926,-1.681346173,1.87513251,-1.24510853,-0.938282163,-1.870302321,-0.064464105,0.939182444,1.140692422,-1.374471555,0.457111097,1.319283063,1.580799413,-0.11573642,-0.193784239,2.283914482,1.187602816,1.175734251,-0.301637406,0.144005168,0.086329059,1.723743533,1.671329489,-1.636777881,1.631347115,-1.638895906,-1.417138995,-0.122324442,1.370425075,-1.326837521,1.555108639,2.033928646,0.857491506,-2.115400054,-1.933405324,1.530413666,0.379811226,1.635584617,0.054405357,1.950089749,-0.611279529,0.281165117,1.321096731,-0.661284177,0.103883998,-1.97613381,-2.229703814,-0.496539932,1.929944337,1.449231748,-0.547432798,0.763926598,-1.981545787,0.35512533,0.302523443,0.677961362,-0.534159016,0.955898271,1.171590627,-0.203974131,-0.912379715,1.276913655,-1.34456887,1.283436783,1.35719913,-1.102932953,1.186803603,1.148003603,-1.4763206,1.4483786,0.637807383,1.520449894,0.941985912,0.421223369,0.76146169,-0.793898017,1.515666064,-1.356055208,-1.452879959,-0.226409128,1.222792483,2.092983163,0.908022738,0.922841682,2.246623434
-0.411429498,1.134021145,0.790145083,-1.29329795,1.280893308,-0.474567958,1.321620895,-0.125244941,-0.191161344,-0.249852558,-0.6824315,-0.259842615,-1.024888989,-0.565345063,0.755447127,0.738780267,-1.115900181,-0.271200929,-1.298442811,-0.159592789,-0.233710139,1.131056375,1.034571595,-0.423044116,-1.366046095,0.966190497,1.276207757,0.606709484,-0.334164683,-1.097993995,0.960969662,-0.381933283,-0.69439273,0.962937601,-1.270073358,-1.230653218,1.277002997,0.897955182,0.262075112,0.897112304,0.023768653,-1.296308689,0.866753134,-0.175453577,-0.345557073,1.440314391,1.567567088,0.434963824,-0.698754682,-0.383162787,1.091523292,0.099001785,0.298694868,-0.564881906,0.99435027,1.069071384,0.027187941,0.636909198,0.013962783,-0.547495349,-0.917302321,-1.170022891,0.217551934,1.037410829,0.352561657,-0.419523902,-0.802440548,-1.554825962,0.742187703,-0.780974033,-0.53592562,-0.047320764,-0.593710202,-0.668431363,-1.139337766,0.435536602,0.383113735,0.213238172,-0.607256907,1.093502786,0.379531612,-0.382506303,1.164076657,-0.216253031,1.045604474,-0.723172631,0.140696192,0.472191974,0.256116749,0.400617539,-0.975469268,1.202117023,-0.161553061,0.002048483,-0.345454881,1.414799992,-0.131373577,-0.335489902,0.658763952,1.397828644
0.122618768,-0.236600444,0.12275351,0.643777799,-0.283822776,-0.134838775,-0.486790956,-0.243088452,1.093535991,0.884418896,0.207786878,-1.023800786,0.769922223,1.070558864,0.15086489,-0.558984007,0.898763391,-0.756919226,0.151848811,-0.026474499,0.660468935,-0.259015,0.266292193,-0.379614583,0.344440612,-0.898345773,-0.794802541,-0.231522341,-0.560775067,0.055945123,-1.172912127,0.058582061,-0.008394346,-0.442965874,-0.012660497,0.121309077,-1.058189075,-1.120255464,0.280657404,0.13540304,0.93792996,0.19057391,-0.458087241,-0.656918176,0.483877792,-0.293464455,-0.636671519,-1.197303663,0.364400793,0.967603757,-0.742991821,0.828684179,-0.455465226,-0.499835427,-0.449493156,-0.054570447,0.754998976,-0.354759339,0.959486618,0.482751626,0.690196413,0.327937216,-0.771542184,-0.328102338,-0.717153813,-0.409343467,-0.174318886,0.597813193,0.034908955,-0.289041554,0.18449512,1.105886954,-0.306422601,0.194626845,0.006757261,0.311229576,-0.386627634,0.639627677,-0.403773178,-0.66034503,0.060365915,-0.448722104,0.060500875,0.530310748,-0.009370561,0.030815179,-1.165235213,0.031865658,0.559592474,-0.131993782,0.763001612,-1.006435788,0.702925802,0.696567198,0.103619314,-0.237246853,-0.635523108,0.190987268,-0.714231503,-0.945283803
-0.572679144,0.231629965,0.408373976,-0.462302537,0.196598415,-0.588939276,0.647193596,-0.146041619,-0.035563603,-0.299143893,0.025515,0.138214887,-0.842915986,-0.889395243,0.372483008,0.725198339,-0.306173789,0.584599012,-0.57157824,-0.24204558,-0.56519754,0.039801978,0.419650494,0.179145864,-0.617546338,-0.015112569,0.224462221,0.361712824,0.039856363,-0.022811173,0.778167719,0.464835958,0.434076556,-0.30840294,-0.020368619,0.217922815,0.679217961,0.510976661,-0.382200696,0.579197989,-0.38404912,-0.658774109,-0.252507355,0.734347786,-0.732367311,0.6601957,0.757220683,0.16518238,-0.49811752,-0.460789424,0.353495748,0.239526539,0.571394667,-0.146717836,0.874908783,-0.261156037,0.211441888,0.276990233,-0.10508155,-0.088593113,-0.417216683,-0.790773181,-0.215067383,0.874502139,0.821668063,-0.062953377,0.329063805,-0.736225666,0.171019517,-0.168513972,0.120676988,-0.12320633,0.586356845,0.471620549,-0.17335357,-0.626144976,0.284451105,-0.462508414,0.529354662,0.160026573,-0.141679128,0.446795621,0.20140767,-0.810219395,0.303908116,0.321125789,0.606619038,0.031451844,0.190597432,0.029279629,-0.393819266,0.278404996,-0.330013747,-0.284054885,-0.413031241,0.27158326,0.639679517,0.125181821,0.599908082,0.59890126
-0.780894197,-1.352629595,-0.432689776,-0.252649834,-0.120544453,-0.331837777,0.21505331,0.032155525,-1.210364261,-1.704778077,1.116185035,1.443006741,-0.486351139,-0.992325988,-1.536917183,-0.527968916,-0.151473176,1.478759209,0.511775105,-1.041789849,-0.216193524,-1.448313355,-1.385922633,0.716125945,1.118411836,0.534508643,0.388311099,0.827860349,0.01462746,1.62693189,0.336817806,-0.098965158,0.525879564,-0.183707846,1.452260522,1.042714092,-0.276572127,0.058814597,-0.758333329,-0.326952231,-1.671720699,1.024228907,-0.819605152,0.776250509,-0.901378646,-0.635977367,-0.264611771,0.864077931,-0.307024884,-1.520938779,0.820055616,-0.995212428,-0.308212616,1.758347461,-0.54812367,-0.758214478,-0.237784567,0.994069522,-0.650643343,0.954734003,-0.09876547,0.4939336,0.06773255,-0.133700963,0.590032657,1.310946013,0.475691048,0.24514498,-1.605550565,1.314280714,-0.16964706,-1.368603863,1.203084265,0.914941265,1.66222041,-0.944876249,1.299202105,-1.87766913,0.803241859,0.349702924,-1.243577563,1.807758261,-0.748500932,-0.866557601,-0.27273371,0.039516414,1.55000915,-0.601880274,0.025486788,0.906749717,0.76657737,0.175862554,-1.728495074,-1.689940015,0.941857449,-1.057129736,1.358294787,1.05689808,-0.351202511,0.192005583
-0.071950356,0.365898238,-0.128707578,-0.203937816,-0.107587886,-0.375636939,0.190377525,-0.591118986,0.302848811,0.055637731,-0.321405646,-0.065141279,-0.697583974,-0.384469966,0.507044138,0.485469357,0.443040372,0.191132611,-0.404095035,0.095832345,-0.151012491,0.060157197,0.3201878,-0.236374114,-0.466735567,-0.450022487,-0.456817124,-0.248059643,0.227037242,0.121715364,0.291414864,0.412931982,0.35976395,-0.636750476,-0.033138982,0.555908352,0.385507104,0.072808828,0.099320965,0.231390109,0.166332884,-0.53399872,-0.561107011,0.854739988,-0.784520061,0.413509964,0.320353419,-0.209191248,0.230897003,0.216365258,-0.290671669,0.337284145,0.319766205,-0.37359944,0.73301758,-0.340174736,0.29747822,-0.297316956,0.157603058,-0.257541966,0.339948088,-0.343575238,-0.203691157,0.70724022,0.941282506,0.174766031,0.390019684,-0.303026157,0.167184905,-0.516701579,-0.042866225,0.090699327,0.787293412,0.41178924,-0.207624409,-0.895996888,-0.234665094,-0.189911516,0.495428688,-0.600248124,0.349813122,0.270349184,-0.349631129,-0.89569108,-0.304630895,0.454966283,0.398895904,-0.518280161,0.123790611,-0.495228397,-0.353277044,-0.418738416,0.161155915,0.295866947,-0.813468268,-0.242269303,0.169833986,-0.275732408,0.763262734,-0.1565039
-0.152765907,0.886897717,0.84925537,-1.701686368,2.096428578,0.548258258,1.462237093,1.153833408,-1.819334448,-1.126316803,-0.535105882,0.637853127,-0.27551417,-0.403850415,-0.377209216,0.034723414,-2.878966769,-0.432466382,-0.773535798,-0.263147295,-0.17088915,1.576742785,0.216906354,0.023782301,-0.827309674,2.999290256,3.143271156,1.260594804,-0.419835958,-1.656765163,1.253240915,-1.723581899,-1.937820463,3.104253911,-1.607886484,-2.910870769,1.479718277,1.693158481,0.234317738,0.247199745,-0.881861458,-0.454081793,2.734208067,-1.701525601,0.960560791,0.993244599,1.581308322,1.953250353,-1.303440722,-1.498167612,2.481438915,-1.451416282,-0.25453713,0.550846028,-0.239754272,2.324584525,-1.321476702,1.585817414,-1.041956924,-0.597542945,-2.133921811,-0.646349014,1.518866343,-0.194401462,-1.125892906,-0.358861245,-1.914888597,-1.579346032,0.446689788,0.269875786,-0.989651835,-1.202853404,-2.319675463,-2.15457381,-0.983136975,2.331020283,1.164517161,0.296405996,-1.75615624,3.057141568,-0.092257217,-0.834456135,1.968480667,1.368383411,1.739055329,-2.123380717,0.154442657,1.438669239,-0.483418014,1.595966849,-1.04605677,3.082961595,-0.994756163,-1.015127594,1.243357492,2.312713075,-0.35942581,-0.188712667,-0.285142787,2.589920522
0.821774488,1.219911847,-0.647442181,-1.673830208,1.426737643,1.290099953,0.817136834,0.603625837,-2.562370407,-1.516431894,-1.377872136,1.737253725,-0.82773852,-0.799122717,-0.424778666,0.247918695,-2.25189124,-0.035162985,-0.288853347,0.576247885,-0.279703943,1.677703384,-0.599580782,-0.138715788,-0.689952443,2.993879791,2.408166228,0.099256162,0.932128575,-1.139124738,1.711885029,-1.672642869,-1.766998188,2.651715216,-1.23555342,-1.943893182,2.076566716,2.170861428,0.707475836,-0.891591257,-1.069108629,-0.172316966,2.44241407,-0.336188763,0.20563683,0.523028554,1.160139844,2.730201689,-0.119566553,-1.332307123,1.810669735,-2.383580303,-0.092623575,0.870983649,-0.053889003,1.83152387,-2.205441118,0.638921053,-1.88205888,-1.536316048,-1.28617006,0.071144489,2.546784646,-0.288940009,0.151051534,0.789101513,-1.192099388,-1.108121174,0.253845014,0.141926228,-1.356125562,-2.283920564,-1.200023974,-2.285453251,-0.780527928,1.095119693,0.456451905,-0.103267979,-0.956850809,2.021874814,0.763104281,-0.446932991,0.37328588,0.407743695,0.155947984,-1.549471921,1.376983864,0.115167715,-1.511855811,0.477023493,-1.83718612,2.681881706,-0.872380104,-0.756814179,0.240941631,1.172270128,-0.334664858,-1.231276309,0.989547014,1.960662418
-1.026368471,-1.887071044,0.515161376,0.841906273,-0.138095136,-1.138479063,-0.313631577,-0.532653965,1.566287096,0.287066147,1.834729381,-1.412818117,1.221705873,1.607642427,-1.171550533,-1.964395605,1.587592044,-0.522837997,0.352659032,-1.642617689,1.516077773,-1.988286632,-0.338116236,-0.334686433,1.701010377,-1.296125558,-0.886980502,0.958943547,-2.029127243,1.516662686,-2.513924264,-0.227709109,0.190275305,-0.805403555,1.058297581,0.751778435,-2.83337948,-2.72257054,-0.123120082,0.625986194,0.573282371,1.165584525,-1.74197615,-1.344546605,0.297134381,-0.83947674,-1.272378349,-2.187096694,0.0244346,0.559589701,-0.327905759,1.271312442,-1.595194453,0.49444619,-1.572552874,-0.406257206,1.976845144,0.802627188,2.039501748,2.491075885,1.141804322,0.84634382,-2.147749621,-0.627253557,-1.465406837,0.035761834,-0.506744195,1.132815807,-1.520593964,0.518947448,0.097622973,1.569372469,0.020142567,1.319158986,1.502998421,0.27168342,0.90997538,-0.343685558,-0.668655553,-0.576613305,-1.402464815,0.697937588,0.18715215,0.594563685,0.518242015,-0.415082988,-1.552215537,-0.103498507,1.927231625,1.257236428,2.806611177,-1.861235917,-0.319404798,-0.245373306,1.595266406,-1.011817598,-0.184864739,1.927156563,-2.457645293,-1.557401717
-0.530433412,-0.973340596,0.482462177,0.685673771,-0.282237405,-0.465437721,-0.283314,0.113291267,0.825656903,0.371607179,1.029807075,-0.725509965,0.831543982,0.681357076,-0.441778668,-0.720292888,0.57692793,-0.135757067,0.32141384,-0.658994779,0.419733041,-0.936529401,-0.051095745,0.163382934,0.778649874,-0.772223204,-0.460877351,0.45899417,-0.88555038,0.552431131,-1.088259352,0.187547467,0.338641928,-0.489263237,0.583311086,0.322533776,-1.345853263,-1.156546131,-0.366991517,0.347513175,0.222615536,0.55592273,-0.69542979,-0.698151261,0.432326287,-0.484764138,-0.668063669,-1.054027978,-0.241502257,0.233034614,-0.266857731,0.743609167,-0.45860479,0.11496089,-0.69451983,-0.380361404,0.881812985,0.295864641,0.846306072,1.156989435,0.267512739,0.251558213,-1.079821793,-0.391999875,-0.896392213,-0.350966314,-0.023689574,0.613370001,-0.499436885,0.414944313,0.438172952,0.890030642,-0.13395942,0.711134978,0.661563065,0.299322463,0.322576214,-0.004917315,-0.158426587,-0.195139898,-0.81161771,0.171790517,0.254311031,0.513802095,0.376515002,0.046195367,-0.8985148,0.335930337,0.808396047,0.536128666,1.313621511,-0.779035148,-0.025625394,-0.126510321,0.81081191,-0.301075567,0.052374118,1.003204163,-1.264888716,-0.636982143
-1.349491757,0.14750238,1.417589616,-0.627391327,0.552233045,-1.17846539,1.249265287,0.239859359,0.233893942,-0.242337881,0.512232604,-0.255470445,-0.918904497,-1.238289406,0.581294383,1.081853169,-0.917508394,0.783290812,-1.012545831,-0.723160906,-0.95602511,0.022215167,1.019273157,0.519012527,-0.996592161,0.007499809,0.753989982,1.131578144,-0.525951714,-0.350586239,1.059601432,0.764675713,0.653175349,-0.224878234,-0.165400821,-0.181309729,0.786393381,0.668883472,-0.951880767,1.407892861,-0.590520108,-1.100555826,-0.128069849,0.430550465,-0.617697238,1.174669026,1.33695355,-0.028493958,-1.45295631,-0.87115977,0.877662932,0.777880303,0.913158231,-0.356210022,1.233707166,-0.213587963,0.644918854,0.878787653,0.114093236,0.288986192,-1.207930718,-1.590390436,-0.770742979,1.302876483,0.545624322,-0.763362153,0.22979248,-1.322967833,0.41811894,-0.06879983,0.501606623,0.298691988,0.273108825,0.772382428,-0.358198039,-0.259715875,0.766800223,-0.484027586,0.482620061,0.846096508,-0.708390524,0.447509015,1.139795838,-0.657491037,1.278622239,0.279198997,0.33075267,0.855613253,0.687055026,0.593651843,-0.251988058,0.74553704,-0.569869745,-0.627087528,-0.078551979,1.047500501,1.046553316,0.727012119,0.259999865,1.315614297
-1.143422567,-0.518728576,0.649902092,-1.15537791,1.678022836,-1.406685713,1.257665689,-1.144944603,0.684624638,-0.693177908,0.681945581,-1.15635755,-0.286222591,1.085622895,-0.832531782,-1.65827488,0.424846755,-0.957232516,-1.105926269,-1.888886228,1.784520885,-0.667359966,0.225305901,-1.292144407,0.430211713,0.488489231,0.836737649,1.523785032,-2.268983391,0.619835683,-1.495515483,-1.456942192,-1.24143218,0.812475694,-0.447937477,-0.688590871,-1.281369707,-1.712959381,0.79313448,1.125526296,0.430655392,0.011548866,-0.68507887,-1.481287469,-0.465663987,0.672039411,0.454292362,-1.179478297,-0.177609017,-0.026783821,1.232511231,0.58159275,-1.894336698,0.426044673,-0.829626775,1.257828967,1.620084123,1.669778269,1.855104009,1.746218255,0.536231116,0.114288037,-1.300713553,0.368005671,-0.789111046,0.496020089,-1.856889565,-0.592792042,-1.230781313,-0.40625128,-1.357224803,0.766635398,-0.513359868,0.092238064,0.451566912,0.602350785,1.559549486,-0.473794881,-1.693998157,0.698279719,-0.672252168,0.561150042,0.999484032,0.098044321,1.246044644,-1.825127489,-0.843566921,-0.33703982,2.015966943,1.843716366,1.60990302,-0.40366834,-0.8946325,-0.414710479,1.28283216,0.16001163,-0.60978062,1.233579161,-1.520413533,-0.085007238
2.309995693,0.446953541,-1.144596059,1.789438305,-1.691912167,2.746320356,-2.253697557,1.807897642,-0.890794632,1.288383538,-0.971848338,0.909177803,1.927040216,0.532147529,0.298974322,0.499971565,-0.535847639,-0.333154371,2.026293405,2.517284789,-0.894019309,1.144504277,-0.781109311,1.013679951,0.380634881,0.083180159,-0.650394045,-2.082980414,2.219503339,-1.203469679,0.374444245,0.354666,0.054737084,0.411285134,-0.002041932,-0.463570546,0.43230212,1.237491967,-0.048213139,-2.150736038,0.255225767,0.996223422,1.920781955,-0.305181809,2.240733744,-1.658854386,-1.520190886,1.252151757,0.801074466,0.725786679,-1.519020112,-1.226040169,0.96404271,-0.284184607,-0.741586891,-0.266790356,-2.365464109,-2.04602913,-1.92569428,-1.90962392,-0.309299512,1.118260773,2.074506654,-2.065328576,-1.07509457,-0.721980071,0.896982977,1.631186745,1.307338526,0.684425109,1.086446129,-0.642651201,-1.247463964,-1.541159981,-0.574048308,1.207309928,-2.079876407,1.681473694,0.336232556,-0.37193272,1.05724022,-1.854894616,-0.85563649,1.869240929,-1.419460516,0.889848986,-0.436454729,0.775066491,-2.596988083,-1.74739237,-1.27374727,0.590697564,1.562305371,0.933786662,-0.391675077,0.006286344,-0.761881521,-1.666959484,0.423905996,-0.451728566
0.530391002,0.33460551,0.249085813,0.395687312,0.051043975,0.563458313,-0.382798365,0.507483324,0.348854882,0.850747791,-0.290467939,-0.639661628,0.912039708,0.864591288,0.321168471,-0.169258145,-0.236616933,-0.903086194,0.184719585,0.509393053,0.236546068,0.648832009,0.360012595,-0.132513978,-0.097957031,0.057806632,0.100180945,-0.293437532,-0.129455984,-0.887047185,-0.45718974,-0.273191828,-0.533961221,0.581344803,-0.642812206,-0.931147758,-0.236438203,-0.113939786,0.297199232,-0.124135734,0.714365473,0.014533074,0.871711146,-1.094709445,1.163647546,-0.131155969,-0.246339604,-0.258073249,0.028461225,0.628422611,-0.263083569,0.18655945,-0.112576101,-0.553027718,-0.399953905,0.608517204,-0.17901603,-0.334469095,0.158411051,-0.283725137,-0.180023109,0.126761615,0.17197452,-0.615661064,-1.112666456,-0.789050932,-0.507571931,0.243320466,0.656741328,-0.18660516,0.160797178,0.600110196,-1.25131088,-0.805853004,-0.620150191,1.217080542,-0.527092713,1.12828108,-0.781483821,0.250176499,0.348950424,-1.15435632,0.580737663,1.224678038,0.29752187,-0.345903641,-1.125506253,0.712158595,-0.184286976,-0.108253986,-0.072515705,0.203383659,0.780889678,0.631768435,0.203462418,0.654012508,-0.842684436,-0.329998172,-0.475020023,-0.055578485
0.596429602,-0.199532967,-1.640839286,-0.683877653,0.47712183,0.042478225,-0.139435586,-1.702403718,-0.274931766,-0.92090717,-0.487157031,0.27692613,-0.449463131,1.040371077,-1.038083015,-1.683450019,1.473265762,-0.710918727,0.00043645,-0.462143622,1.841519933,-0.536570309,-1.125211849,-1.505144606,0.974058228,0.368415675,-0.421420306,-0.391424017,-0.313213199,1.293529993,-1.281365189,-1.506197635,-1.130392787,0.261216178,0.127957621,0.573225727,-0.84737616,-1.298513756,1.576804696,-0.830284751,0.415394854,0.797800396,-0.916532651,0.019919616,-0.977541381,-0.437437412,-0.648644257,-0.214751003,1.73221809,0.523648833,-0.041340004,-0.797951573,-1.863201001,0.878303751,-1.050037979,0.606796911,0.223198591,0.066065932,0.68626669,0.430570335,1.913341843,1.55064223,0.254031832,-0.327668534,0.466581568,1.998097241,-0.904127137,0.574836206,-1.486644776,-0.444267211,-1.765715004,-0.603215085,0.68735755,-0.328694966,0.804254903,-0.734755961,0.283242584,-0.667727422,-0.785564901,-0.897875966,0.601467901,0.755355208,-1.34986838,-0.695024761,-1.168927968,-1.058138743,0.44339542,-2.093558955,0.385469561,0.153875578,0.701905273,-1.146292691,-0.418022444,0.169049505,0.079665067,-1.571529061,-0.917462807,-0.316597702,-0.083155559,-1.34144209
